episode,total_reward
1,291.8177222169936
2,216.20733520984626
3,315.7751635029913
4,283.77164396271087
5,234.90515278279767
6,322.86520109325653
7,298.88617812022534
8,158.89086022675014
9,277.752931803465
10,295.18453483209015
11,323.70247543007133
12,281.76675850451016
13,301.75558744072924
14,288.7014370962978
15,291.328257256746
16,285.6561182737352
17,284.2801261328162
18,277.93882220685504
19,307.58631232380856
20,326.7184044957158
21,282.38716100007287
22,296.86981132552046
23,166.16746854782104
24,220.1958172298968
25,319.2309833973648
26,257.29199349954723
27,283.370793002844
28,247.7016643270853
29,297.7031051516536
30,292.77246496304895
31,290.9327233448626
32,-96.4661203891036
33,288.6427192389966
34,283.4058824621144
35,-110.40922809243217
36,184.24059491753567
37,271.9214591674505
38,294.74535333663204
39,287.4654048219325
40,300.03199936226
41,189.94308001697104
42,297.9450062505898
43,287.7518044650556
44,219.34585972428312
45,332.4739192672074
46,295.77531820125836
47,265.05395573750144
48,252.64306620359415
49,259.41546349450954
50,273.4566215001042
51,261.82687493711745
52,-104.97386582791789
53,289.9098285533493
54,-9.995177513360787
55,278.8400358483196
56,238.3640590131287
57,306.0193047575653
58,289.73058982044483
59,234.47651031315328
60,270.67070240005864
61,278.2681243486707
62,303.2447731696069
63,287.17318539843023
64,278.9511069558562
65,282.58259089738135
66,165.11914584934712
67,284.1467887800184
68,225.1171703994273
69,259.6688727527856
70,242.2517361879348
71,258.4286986738447
72,280.0728188097477
73,287.3626659527424
74,291.54323859959806
75,326.62856620848135
76,291.66517879813915
77,277.9344613820313
78,267.3116769641637
79,117.92102868258934
80,281.96537980958817
81,-60.553717264532665
82,284.58603695482043
83,281.7986911542716
84,282.99256198182667
85,279.6511862054468
86,277.20534527152813
87,254.3748270899056
88,262.46258637458055
89,273.0271175831556
90,79.66468314528427
91,257.179135788232
92,115.27027743756788
93,-55.36732887029662
94,289.10575551390673
95,243.27837418541293
96,248.6317168839276
97,190.43039965033546
98,179.73500558137889
99,284.22946281805633
100,-105.18193159699435
101,284.1595600724224
102,324.5423072814943
103,279.8217871442438
104,245.8255854152145
105,253.09052433446058
106,79.93227210938961
